Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,term,termMin,termMax,Pct,State
-109.287018171403,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7150.6629818286,-109.287018171403,-109.287018171403,-109.287018171403,,
-109.79241126805,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7150.15758873195,-109.79241126805,-109.79241126805,-109.79241126805,,
-110.297120683135,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7149.65287931687,-110.297120683135,-110.297120683135,-110.297120683135,,
-110.801123897171,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7149.14887610283,-110.801123897171,-110.801123897171,-110.801123897171,,
-111.304398561601,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7148.6456014384,-111.304398561601,-111.304398561601,-111.304398561601,,
-111.806922692318,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7148.14307730768,-111.806922692318,-111.806922692318,-111.806922692318,,
-112.308674480367,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7147.64132551963,-112.308674480367,-112.308674480367,-112.308674480367,,
-112.809632643165,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7147.14036735683,-112.809632643165,-112.809632643165,-112.809632643165,,
-113.309776225581,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7146.64022377442,-113.309776225581,-113.309776225581,-113.309776225581,,
-113.80908460869,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7146.14091539131,-113.80908460869,-113.80908460869,-113.80908460869,,
-114.307537449415,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7145.64246255059,-114.307537449415,-114.307537449415,-114.307537449415,,
-114.805114652551,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7145.14488534745,-114.805114652551,-114.805114652551,-114.805114652551,,
-115.301796348847,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7144.64820365115,-115.301796348847,-115.301796348847,-115.301796348847,,
-115.79756288593,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7144.15243711407,-115.79756288593,-115.79756288593,-115.79756288593,,
-116.292394823303,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7143.6576051767,-116.292394823303,-116.292394823303,-116.292394823303,,
-116.786272928161,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7143.16372707184,-116.786272928161,-116.786272928161,-116.786272928161,,
-117.279178170414,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7142.67082182959,-117.279178170414,-117.279178170414,-117.279178170414,,
-117.771091717485,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7142.17890828252,-117.771091717485,-117.771091717485,-117.771091717485,,
-118.261994930235,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7141.68800506976,-118.261994930235,-118.261994930235,-118.261994930235,,
-118.751869359226,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7141.19813064077,-118.751869359226,-118.751869359226,-118.751869359226,,
-119.240696743481,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7140.70930325652,-119.240696743481,-119.240696743481,-119.240696743481,,
-119.728459016919,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7140.22154098308,-119.728459016919,-119.728459016919,-119.728459016919,,
-120.215138301948,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7139.73486169805,-120.215138301948,-120.215138301948,-120.215138301948,,
-120.70071691217,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7139.24928308783,-120.70071691217,-120.70071691217,-120.70071691217,,
-121.18517735599,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7138.76482264401,-121.18517735599,-121.18517735599,-121.18517735599,,
-121.668502340708,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7138.28149765929,-121.668502340708,-121.668502340708,-121.668502340708,,
-122.150674776559,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7137.79932522344,-122.150674776559,-122.150674776559,-122.150674776559,,
-122.631677780625,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7137.31832221937,-122.631677780625,-122.631677780625,-122.631677780625,,
-123.111494680713,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7136.83850531929,-123.111494680713,-123.111494680713,-123.111494680713,,
-123.590109019295,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7136.35989098071,-123.590109019295,-123.590109019295,-123.590109019295,,
-124.067504557535,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7135.88249544247,-124.067504557535,-124.067504557535,-124.067504557535,,
-124.543665279362,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7135.40633472064,-124.543665279362,-124.543665279362,-124.543665279362,,
-125.018575395494,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7134.93142460451,-125.018575395494,-125.018575395494,-125.018575395494,,
-125.492219347358,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7134.45778065264,-125.492219347358,-125.492219347358,-125.492219347358,,
-125.964581810824,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7133.98541818918,-125.964581810824,-125.964581810824,-125.964581810824,,
-126.435647699739,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7133.51435230026,-126.435647699739,-126.435647699739,-126.435647699739,,
-126.90540216921,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7133.04459783079,-126.90540216921,-126.90540216921,-126.90540216921,,
-127.373830618621,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7132.57616938138,-127.373830618621,-127.373830618621,-127.373830618621,,
-127.840918694379,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7132.10908130562,-127.840918694379,-127.840918694379,-127.840918694379,,
-128.30665229237,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7131.64334770763,-128.30665229237,-128.30665229237,-128.30665229237,,
-128.771017560103,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7131.1789824399,-128.771017560103,-128.771017560103,-128.771017560103,,
-129.234000898559,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7130.71599910144,-129.234000898559,-129.234000898559,-129.234000898559,,
-129.695588967246,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7130.25441103275,-129.695588967246,-129.695588967246,-129.695588967246,,
-130.155768663833,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7129.79423133617,-130.155768663833,-130.155768663833,-130.155768663833,,
-130.614527190991,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7129.33547280901,-130.614527190991,-130.614527190991,-130.614527190991,,
-131.071851986666,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7128.87814801333,-131.071851986666,-131.071851986666,-131.071851986666,,
-131.527730676426,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7128.42226932357,-131.527730676426,-131.527730676426,-131.527730676426,,
-131.982151210157,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7127.96784878984,-131.982151210157,-131.982151210157,-131.982151210157,,
-132.435101797468,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7127.51489820253,-132.435101797468,-132.435101797468,-132.435101797468,,
-132.886570905068,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7127.06342909493,-132.886570905068,-132.886570905068,-132.886570905068,,
-133.336547252012,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7126.61345274799,-133.336547252012,-133.336547252012,-133.336547252012,,
-133.785019809136,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7126.16498019086,-133.785019809136,-133.785019809136,-133.785019809136,,
-134.231977799489,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7125.71802220051,-134.231977799489,-134.231977799489,-134.231977799489,,
-134.677410698426,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7125.27258930157,-134.677410698426,-134.677410698426,-134.677410698426,,
-135.121308232701,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7124.8286917673,-135.121308232701,-135.121308232701,-135.121308232701,,
-135.563660378697,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7124.3863396213,-135.563660378697,-135.563660378697,-135.563660378697,,
-136.004457360131,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7123.94554263987,-136.004457360131,-136.004457360131,-136.004457360131,,
-136.443689645536,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7123.50631035446,-136.443689645536,-136.443689645536,-136.443689645536,,
-136.881347945705,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7123.06865205429,-136.881347945705,-136.881347945705,-136.881347945705,,
-137.317423211088,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7122.63257678891,-137.317423211088,-137.317423211088,-137.317423211088,,
-137.751906629154,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7122.19809337085,-137.751906629154,-137.751906629154,-137.751906629154,,
-138.184789621655,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7121.76521037834,-138.184789621655,-138.184789621655,-138.184789621655,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7121.33393615628,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7120.90427883114,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7120.47624627046,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7120.04984622121,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7119.62508596986,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7119.20197292941,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7118.78051414541,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7118.36071623309,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7117.94258589002,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7117.52612961729,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7117.11135359366,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7116.69826363371,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7116.28686565476,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7115.87716537018,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7115.4691682411,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7115.06287930736,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7114.65830376767,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7114.25544656831,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7113.85431243535,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7113.45490590177,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7113.05723132895,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7112.66129291989,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7112.26709472462,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7111.87464064076,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7111.48393441264,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7111.09497963097,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7110.70777973399,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7110.32233800979,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7109.93865759939,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7109.55674149986,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7109.17659256729,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7108.79821351935,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7108.42160693769,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7108.04677527005,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7107.67372083234,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7107.3024458107,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7106.9329522635,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7106.56524212335,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7106.19931719906,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7105.83517917758,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7105.47282962578,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7105.11226999232,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7104.75350160931,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7104.39652569398,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7104.04134335034,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7103.68795557069,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7103.33636323719,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7102.98656712328,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7102.63856789511,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7102.29236611296,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7101.9479622325,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7101.60535660614,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7101.26454948423,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7100.92554101627,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7100.58833125209,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7100.25292014296,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7099.91930754269,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7099.58749320864,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7099.25747680281,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7098.92925789272,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7098.60283595247,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7098.27821036357,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7097.95538041586,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7097.6343453084,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7097.31510415024,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7096.99765596126,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7096.68199967295,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7096.36813412915,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7096.05605808679,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7095.74577021658,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7095.43726910373,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7095.13055324856,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7094.82562106719,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7094.52247089215,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7094.22110097298,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7093.92150947683,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7093.62369448904,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7093.32765401365,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7093.03338597401,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7092.74088821325,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7092.45015849484,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7092.16119450305,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7091.87399384347,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7091.58855404345,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7091.30487255262,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7091.02294674329,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7090.74277391093,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7090.4643512746,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7090.18767597735,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7089.91274508669,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7089.63955559495,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7089.36810441971,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7089.0983884042,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7088.83040431765,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7088.56414885576,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7088.29961864096,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7088.03681022289,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7087.77572007871,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7087.51634461346,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7087.25868016044,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7087.00272298158,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7086.74846926773,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7086.49591513909,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7086.24505664546,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7085.99588976668,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7085.74841041289,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7085.5026144249,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7085.25849757453,NaN,NaN,NaN,,
